source,target,value
4,81,0.00047217782943483944
4,85,0.0010533197733546419
4,92,0.004285921836408543
4,99,0.0011259625163446171
4,100,0.00018160685747493826
4,102,0.00018160685747493826
4,106,0.0002179282289699259
5,5,0.9374747746535719
5,8,0.000908112471411274
5,10,0.00033633795237454595
5,11,0.00030270415713709136
5,12,0.00036997174761200054
5,13,0.00020180277142472757
5,14,0.00020180277142472757
5,15,0.0001345351809498184
5,16,0.0002690703618996368
5,18,0.00020180277142472757
5,19,0.00023543656666218216
5,20,0.00030270415713709136
5,21,0.0005717745190367281
5,22,0.00030270415713709136
5,23,0.00036997174761200054
5,24,0.00036997174761200054
5,25,0.00030270415713709136
5,26,0.0004372393380869097
5,27,0.00040360554284945513
5,28,0.0007399434952240011
5,29,0.00030270415713709136
5,30,0.0005381407237992735
5,31,0.0007399434952240011
5,32,0.0007063096999865465
5,33,0.0002690703618996368
5,34,0.0007735772904614557
5,35,0.0006054083142741827
5,36,0.0007399434952240011
5,37,0.0007735772904614557
5,38,0.0007399434952240011
5,39,0.00040360554284945513
5,40,0.00016816897618727298
5,41,0.0008744786761738194
5,42,0.001009013857123638
5,43,0.0011435490380734563
5,44,0.00036997174761200054
5,46,0.0015135207856854568
5,47,0.0006054083142741827
5,49,0.0013453518094981838
5,50,0.0016480559666352751
5,51,0.0017153235571101843
5,52,0.0019507601237723664
5,53,0.0019171263285349118
5,55,0.0008408448809363649
5,57,0.0009753800618861832
5,58,0.0001345351809498184
5,59,0.0025225346428090945
5,61,0.002085295304722185
5,63,0.00205166150948473
5,64,0.0016144221713978205
5,66,0.0001345351809498184
5,69,0.00016816897618727298
5,71,0.00033633795237454595
5,72,0.0018498587380600027
5,74,0.0001345351809498184
5,75,0.00016816897618727298
5,76,0.00023543656666218216
5,77,0.00248890084757164
5,79,0.00030270415713709136
5,80,0.00023543656666218216
5,81,0.002724337414233822
5,83,0.00016816897618727298
5,84,0.00036997174761200054
5,85,0.002791605004708731
5,88,0.0001345351809498184
5,89,0.00033633795237454595
5,92,0.005145970671330553
5,93,0.0001345351809498184
5,94,0.00023543656666218216
5,96,0.0001345351809498184
5,97,0.0001345351809498184
5,99,0.0012108166285483655
5,100,0.00023543656666218216
5,101,0.0001345351809498184
5,102,0.0009417462666487286
5,106,0.00033633795237454595
5,107,0.0001345351809498184
5,113,0.0005381407237992735
5,114,0.00016816897618727298
5,116,0.0001345351809498184
5,118,0.00020180277142472757
6,6,0.899207754683568
6,8,7.456426507596235e-05
6,9,0.0008388479821045764
6,10,0.0006897194519526517
6,11,0.00031689812657283996
6,12,0.00011184639761394352
6,13,0.00024233386149687762
6,14,0.0005965141206076988
6,15,0.002125081554664927
6,16,0.0001491285301519247
6,17,0.00011184639761394352
6,18,9.320533134495293e-05
6,19,0.0001491285301519247
6,20,0.0004101034579177929
6,21,7.456426507596235e-05
6,22,0.00020505172895889646
6,23,0.00022369279522788704
6,24,0.0008015658495665952
6,25,0.0002982570603038494
6,26,0.0030944170006524372
6,27,0.0007829247832976047
6,28,0.0005033087892627458
6,29,0.00022369279522788704
6,30,0.00024233386149687762
6,31,0.0003728213253798117
6,32,0.0016963370304781432
6,33,0.00039146239164880234
6,34,0.0007829247832976047
6,35,0.0014167210364432845
6,36,0.0006897194519526517
6,37,0.001174387174946407
6,38,0.0014540031689812658
6,39,0.0003541802591108211
6,40,0.00024233386149687762
6,41,0.0012303103737533786
6,42,0.0015844906328641999
6,43,0.0016963370304781432
6,44,0.003597725789915183
6,45,0.0009320533134495293
6,46,0.0006151551868766893
6,47,0.002386056482430795
6,48,0.0008202069158355858
6,49,0.002255569018547861
6,50,0.0023674154161618046
6,51,0.0012675925062913599
6,52,0.001043899711063473
6,53,0.0013235157050983317
6,54,9.320533134495293e-05
6,55,0.002423338614968776
6,56,0.00020505172895889646
6,57,0.0011930282412153975
6,58,0.00020505172895889646
6,59,0.002348774349892814
6,60,0.00016776959642091527
6,61,0.0021064404883959363
6,62,7.456426507596235e-05
6,63,0.0024419796812377667
6,64,0.0018827476931680492
6,65,9.320533134495293e-05
6,66,0.00024233386149687762
6,67,0.000540590921800727
6,68,0.0001491285301519247
6,69,9.320533134495293e-05
6,70,0.0006151551868766893
6,71,0.00018641066268990585
6,72,0.0022742100848168515
6,73,7.456426507596235e-05
6,74,0.00016776959642091527
6,75,0.00022369279522788704
6,76,0.0005033087892627458
6,77,0.002330133283623823
6,79,0.00039146239164880234
6,81,0.0018641066268990586
6,82,9.320533134495293e-05
6,84,0.00033553919284183054
6,85,0.0034113151272252775
6,86,9.320533134495293e-05
6,87,7.456426507596235e-05
6,88,0.0002982570603038494
6,89,0.0005219498555317365
6,90,0.00046602665672476466
6,92,0.0015844906328641999
6,97,7.456426507596235e-05
6,99,0.00024233386149687762
6,112,0.01399944076801193
6,119,0.0018268244943610774
6,120,0.005238139621586355
6,121,0.0014912853015192468
6,122,0.0007829247832976047
6,123,0.0005778730543387081
6,126,0.001398079970174294
6,127,0.0014353621027122752
6,128,0.0002982570603038494
6,129,0.0005033087892627458
6,130,7.456426507596235e-05
